date,plant_id,heating_produced_mwh,heating_consumed_mwh
2022-08-18,PL03,348,341
2022-08-18,PL04,474,467
2022-08-18,PL05,347,328
2022-08-19,PL01,249,247
2022-08-19,PL02,650,631
2022-08-19,PL03,565,564
2022-08-19,PL04,501,496
2022-08-19,PL05,125,109
2022-08-20,PL01,358,349
2022-08-20,PL02,519,509
2022-08-20,PL03,196,188
2022-08-20,PL04,492,481
2022-08-20,PL05,434,423
2022-08-21,PL01,179,167
2022-08-21,PL02,506,490
2022-08-21,PL03,193,193
2022-08-21,PL04,373,365
2022-08-21,PL05,146,140
2022-08-22,PL01,405,390
2022-08-22,PL02,140,129
2022-08-22,PL03,547,545
2022-08-22,PL04,193,187
2022-08-22,PL05,439,433
2022-08-23,PL01,383,366
2022-08-23,PL02,449,449
2022-08-23,PL03,55,41
2022-08-23,PL04,369,362
2022-08-23,PL05,660,653
2022-08-24,PL01,319,307
2022-08-24,PL02,463,463
2022-08-24,PL03,509,509
2022-08-24,PL04,415,402
2022-08-24,PL05,660,641
2022-08-25,PL01,352,351
2022-08-25,PL02,471,463
2022-08-25,PL03,561,558
2022-08-25,PL04,140,130
2022-08-25,PL05,157,143
2022-08-26,PL01,423,404
2022-08-26,PL02,551,551
2022-08-26,PL03,232,228
2022-08-26,PL04,102,92
2022-08-26,PL05,608,595
2022-08-27,PL01,614,614
2022-08-27,PL02,184,168
2022-08-27,PL03,455,437
2022-08-27,PL04,169,162
2022-08-27,PL05,516,514
2022-08-28,PL01,359,353
2022-08-28,PL02,605,595
2022-08-28,PL03,520,507
2022-08-28,PL04,404,396
2022-08-28,PL05,513,502
2022-08-29,PL01,421,412
2022-08-29,PL02,459,453
2022-08-29,PL03,381,363
2022-08-29,PL04,243,228
2022-08-29,PL05,313,310
2022-08-30,PL01,597,595
2022-08-30,PL02,537,532
2022-08-30,PL03,383,382
2022-08-30,PL04,620,611
2022-08-30,PL05,233,225
2022-08-31,PL01,601,600
2022-08-31,PL02,271,264
2022-08-31,PL03,188,169
2022-08-31,PL04,513,500
2022-08-31,PL05,283,272
2022-09-01,PL01,233,220
2022-09-01,PL02,610,598
2022-09-01,PL03,96,80
2022-09-01,PL04,401,389
2022-09-01,PL05,688,674
2022-09-02,PL01,199,186
2022-09-02,PL02,71,55
2022-09-02,PL03,117,105
2022-09-02,PL04,442,423
2022-09-02,PL05,316,313
2022-09-03,PL01,524,523
2022-09-03,PL02,447,434
2022-09-03,PL03,270,261
2022-09-03,PL04,272,253
2022-09-03,PL05,357,346
2022-09-04,PL01,630,621
2022-09-04,PL02,584,577
2022-09-04,PL03,147,136
2022-09-04,PL04,65,63
2022-09-04,PL05,52,35
2022-09-05,PL01,179,169
2022-09-05,PL02,196,196
2022-09-05,PL03,683,670
2022-09-05,PL04,284,266
2022-09-05,PL05,268,253
2022-09-06,PL01,399,393
2022-09-06,PL02,87,69
2022-09-06,PL03,646,639
2022-09-06,PL04,416,401
2022-09-06,PL05,144,142
2022-09-07,PL01,299,282
2022-09-07,PL02,252,242
2022-09-07,PL03,94,75
2022-09-07,PL04,532,525
2022-09-07,PL05,347,336
2022-09-08,PL01,471,453
2022-09-08,PL02,190,187
2022-09-08,PL03,394,380
2022-09-08,PL04,630,615
2022-09-08,PL05,659,648
2022-09-09,PL01,306,292
2022-09-09,PL02,380,367
2022-09-09,PL03,663,649
2022-09-09,PL04,300,283
2022-09-09,PL05,99,94
2022-09-10,PL01,98,84
2022-09-10,PL02,362,354
2022-09-10,PL03,645,644
2022-09-10,PL04,240,222
2022-09-10,PL05,620,617
2022-09-11,PL01,644,637
2022-09-11,PL02,373,366
2022-09-11,PL03,357,338
2022-09-11,PL04,378,374
2022-09-11,PL05,405,396
2022-09-12,PL01,99,97
2022-09-12,PL02,467,449
2022-09-12,PL03,475,469
2022-09-12,PL04,624,622
2022-09-12,PL05,600,592
2022-09-13,PL01,356,354
2022-09-13,PL02,686,686
2022-09-13,PL03,683,673
2022-09-13,PL04,503,501
2022-09-13,PL05,428,410
2022-09-14,PL01,270,265
2022-09-14,PL02,542,535
2022-09-14,PL03,357,347
2022-09-14,PL04,269,256
2022-09-14,PL05,643,640
2022-09-15,PL01,527,510
2022-09-15,PL02,546,527
2022-09-15,PL03,596,588
2022-09-15,PL04,621,615
2022-09-15,PL05,442,425
2022-09-16,PL01,113,97
2022-09-16,PL02,499,496
2022-09-16,PL03,153,145
2022-09-16,PL04,595,589
2022-09-16,PL05,487,474
2022-09-17,PL01,67,52
2022-09-17,PL02,98,81
2022-09-17,PL03,124,110
2022-09-17,PL04,98,80
2022-09-17,PL05,627,612
2022-09-18,PL01,121,108
2022-09-18,PL02,525,516
2022-09-18,PL03,92,84
2022-09-18,PL04,105,92
2022-09-18,PL05,469,468
2022-09-19,PL01,528,513
2022-09-19,PL02,547,528
2022-09-19,PL03,485,466
2022-09-19,PL04,636,617
2022-09-19,PL05,332,315
2022-09-20,PL01,253,252
2022-09-20,PL02,94,82
2022-09-20,PL03,466,455
2022-09-20,PL04,58,52
2022-09-20,PL05,668,655
2022-09-21,PL01,207,203
2022-09-21,PL02,342,328
2022-09-21,PL03,360,349
2022-09-21,PL04,438,438
2022-09-21,PL05,404,395
2022-09-22,PL01,396,378
2022-09-22,PL02,436,431
2022-09-22,PL03,450,440
2022-09-22,PL04,225,225
2022-09-22,PL05,210,209
2022-09-23,PL01,177,163
2022-09-23,PL02,506,504
2022-09-23,PL03,180,164
2022-09-23,PL04,411,394
2022-09-23,PL05,443,442
2022-09-24,PL01,158,144
2022-09-24,PL02,246,232
2022-09-24,PL03,423,420
2022-09-24,PL04,326,311
2022-09-24,PL05,536,519
2022-09-25,PL01,578,566
2022-09-25,PL02,458,450
2022-09-25,PL03,671,662
2022-09-25,PL04,148,132
2022-09-25,PL05,688,675
2022-09-26,PL01,174,174
2022-09-26,PL02,148,141
2022-09-26,PL03,315,315
2022-09-26,PL04,245,229
2022-09-26,PL05,364,360
2022-09-27,PL01,150,139
2022-09-27,PL02,623,619
2022-09-27,PL03,291,274
2022-09-27,PL04,499,484
2022-09-27,PL05,185,171
2022-09-28,PL01,526,514
2022-09-28,PL02,642,629
2022-09-28,PL03,100,86
2022-09-28,PL04,305,294
2022-09-28,PL05,303,300
2022-09-29,PL01,344,336
2022-09-29,PL02,336,335
2022-09-29,PL03,684,671
2022-09-29,PL04,324,312
2022-09-29,PL05,246,239
2022-09-30,PL01,481,466
2022-09-30,PL02,50,41
2022-09-30,PL03,546,541
2022-09-30,PL04,231,228
2022-09-30,PL05,349,338
2022-10-01,PL01,332,321
2022-10-01,PL02,229,220
2022-10-01,PL03,113,110
2022-10-01,PL04,456,455
2022-10-01,PL05,422,416
2022-10-02,PL01,347,347
2022-10-02,PL02,688,686
2022-10-02,PL03,403,385
2022-10-02,PL04,378,373
2022-10-02,PL05,79,71
2022-10-03,PL01,436,429
2022-10-03,PL02,660,646
2022-10-03,PL03,494,483
2022-10-03,PL04,390,377
2022-10-03,PL05,665,659
2022-10-04,PL01,480,478
2022-10-04,PL02,352,346
2022-10-04,PL03,196,184
2022-10-04,PL04,327,314
2022-10-04,PL05,192,192
2022-10-05,PL01,537,524
2022-10-05,PL02,223,215
2022-10-05,PL03,207,204
2022-10-05,PL04,164,163
2022-10-05,PL05,84,77
2022-10-06,PL01,398,382
2022-10-06,PL02,664,657
2022-10-06,PL03,234,223
2022-10-06,PL04,502,492
2022-10-06,PL05,156,148
2022-10-07,PL01,461,444
2022-10-07,PL02,435,422
2022-10-07,PL03,313,311
2022-10-07,PL04,314,301
2022-10-07,PL05,375,372
2022-10-08,PL01,590,580
2022-10-08,PL02,146,128
2022-10-08,PL03,78,61
2022-10-08,PL04,464,451
2022-10-08,PL05,148,147
2022-10-09,PL01,519,508
2022-10-09,PL02,604,588
2022-10-09,PL03,291,273
2022-10-09,PL04,368,364
2022-10-09,PL05,422,422
2022-10-10,PL01,511,502
2022-10-10,PL02,436,422
2022-10-10,PL03,481,473
2022-10-10,PL04,586,567
2022-10-10,PL05,156,137
2022-10-11,PL01,479,475
2022-10-11,PL02,490,481
2022-10-11,PL03,657,642
2022-10-11,PL04,198,185
2022-10-11,PL05,517,503
2022-10-12,PL01,488,469
2022-10-12,PL02,207,196
2022-10-12,PL03,335,318
2022-10-12,PL04,294,282
2022-10-12,PL05,446,441
2022-10-13,PL01,53,38
2022-10-13,PL02,210,203
2022-10-13,PL03,80,70
2022-10-13,PL04,422,403
2022-10-13,PL05,513,496
2022-10-14,PL01,155,138
2022-10-14,PL02,370,358
2022-10-14,PL03,678,662
2022-10-14,PL04,168,150
2022-10-14,PL05,159,156
2022-10-15,PL01,592,581
2022-10-15,PL02,638,633
2022-10-15,PL03,406,403
2022-10-15,PL04,138,121
2022-10-15,PL05,602,588
2022-10-16,PL01,693,679
2022-10-16,PL02,59,42
2022-10-16,PL03,268,259
2022-10-16,PL04,611,606
2022-10-16,PL05,185,172
2022-10-17,PL01,679,662
2022-10-17,PL02,617,605
2022-10-17,PL03,375,362
2022-10-17,PL04,685,680
2022-10-17,PL05,59,45
2022-10-18,PL01,575,561
2022-10-18,PL02,543,525
2022-10-18,PL03,696,685
2022-10-18,PL04,50,43
2022-10-18,PL05,277,266
2022-10-19,PL01,679,660
2022-10-19,PL02,327,321
2022-10-19,PL03,478,472
2022-10-19,PL04,397,394
2022-10-19,PL05,319,301
2022-10-20,PL01,444,444
2022-10-20,PL02,245,232
2022-10-20,PL03,298,290
2022-10-20,PL04,218,216
2022-10-20,PL05,550,543
2022-10-21,PL01,368,366
2022-10-21,PL02,693,680
2022-10-21,PL03,570,566
2022-10-21,PL04,279,273
2022-10-21,PL05,670,659
2022-10-22,PL01,228,209
2022-10-22,PL02,492,480
2022-10-22,PL03,250,238
2022-10-22,PL04,618,600
2022-10-22,PL05,361,344
2022-10-23,PL01,525,515
2022-10-23,PL02,247,238
2022-10-23,PL03,344,326
2022-10-23,PL04,212,200
2022-10-23,PL05,558,558
2022-10-24,PL01,548,545
2022-10-24,PL02,189,176
2022-10-24,PL03,170,164
2022-10-24,PL04,572,565
2022-10-24,PL05,463,463
2022-10-25,PL01,538,538
2022-10-25,PL02,327,317
2022-10-25,PL03,86,69
2022-10-25,PL04,214,198
2022-10-25,PL05,234,217
2022-10-26,PL01,159,151
2022-10-26,PL02,258,249
2022-10-26,PL03,498,492
2022-10-26,PL04,55,38
2022-10-26,PL05,236,228
2022-10-27,PL01,616,612
2022-10-27,PL02,296,293
2022-10-27,PL03,208,197
2022-10-27,PL04,481,467
2022-10-27,PL05,667,665
2022-10-28,PL01,686,677
2022-10-28,PL02,590,581
2022-10-28,PL03,416,403
2022-10-28,PL04,434,425
2022-10-28,PL05,444,427
2022-10-29,PL01,493,478
2022-10-29,PL02,144,135
2022-10-29,PL03,417,411
2022-10-29,PL04,420,419
2022-10-29,PL05,385,368
2022-10-30,PL01,452,449
2022-10-30,PL02,426,421
2022-10-30,PL03,278,265
2022-10-30,PL04,654,639
2022-10-30,PL05,552,542
2022-10-31,PL01,624,623
2022-10-31,PL02,349,346
2022-10-31,PL03,557,550
2022-10-31,PL04,179,163
2022-10-31,PL05,512,500
2022-11-01,PL01,391,378
2022-11-01,PL02,363,356
2022-11-01,PL03,473,460
2022-11-01,PL04,163,149
2022-11-01,PL05,143,125
2022-11-02,PL01,421,410
2022-11-02,PL02,243,243
2022-11-02,PL03,61,58
2022-11-02,PL04,352,337
2022-11-02,PL05,637,620
2022-11-03,PL01,376,371
2022-11-03,PL02,313,299
2022-11-03,PL03,153,137
2022-11-03,PL04,341,334
2022-11-03,PL05,668,650
2022-11-04,PL01,150,135
2022-11-04,PL02,70,53
2022-11-04,PL03,394,388
2022-11-04,PL04,507,489
2022-11-04,PL05,460,446
2022-11-05,PL01,529,513
2022-11-05,PL02,482,479
2022-11-05,PL03,335,333
2022-11-05,PL04,539,534
2022-11-05,PL05,280,270
2022-11-06,PL01,647,628
2022-11-06,PL02,542,528
2022-11-06,PL03,269,259
2022-11-06,PL04,129,115
2022-11-06,PL05,101,94
2022-11-07,PL01,338,319
2022-11-07,PL02,400,385
2022-11-07,PL03,392,381
2022-11-07,PL04,187,185
2022-11-07,PL05,515,505
2022-11-08,PL01,122,117
2022-11-08,PL02,224,206
2022-11-08,PL03,440,425
2022-11-08,PL04,294,278
2022-11-08,PL05,90,85
2022-11-09,PL01,262,248
2022-11-09,PL02,109,104
2022-11-09,PL03,342,338
2022-11-09,PL04,474,458
2022-11-09,PL05,260,244
2022-11-10,PL01,236,217
2022-11-10,PL02,580,566
2022-11-10,PL03,549,544
2022-11-10,PL04,670,657
2022-11-10,PL05,628,628
2022-11-11,PL01,563,545
2022-11-11,PL02,461,451
2022-11-11,PL03,78,62
2022-11-11,PL04,645,639
2022-11-11,PL05,665,665
2022-11-12,PL01,668,663
2022-11-12,PL02,549,539
2022-11-12,PL03,88,69
2022-11-12,PL04,302,293
2022-11-12,PL05,214,203
2022-11-13,PL01,52,48
2022-11-13,PL02,545,542
2022-11-13,PL03,218,206
2022-11-13,PL04,393,376
2022-11-13,PL05,203,189
2022-11-14,PL01,605,603
2022-11-14,PL02,94,87
2022-11-14,PL03,273,272
2022-11-14,PL04,507,505
2022-11-14,PL05,262,244
2022-11-15,PL01,593,590
2022-11-15,PL02,640,635
2022-11-15,PL03,242,237
2022-11-15,PL04,486,469
2022-11-15,PL05,200,187
2022-11-16,PL01,112,96
2022-11-16,PL02,461,460
2022-11-16,PL03,310,306
2022-11-16,PL04,166,157
2022-11-16,PL05,98,97
2022-11-17,PL01,511,509
2022-11-17,PL02,506,497
2022-11-17,PL03,234,234
2022-11-17,PL04,107,90
2022-11-17,PL05,201,186
2022-11-18,PL01,312,300
2022-11-18,PL02,309,296
2022-11-18,PL03,286,277
2022-11-18,PL04,92,89
2022-11-18,PL05,535,518
2022-11-19,PL01,453,451
2022-11-19,PL02,427,411
2022-11-19,PL03,510,492
2022-11-19,PL04,658,644
2022-11-19,PL05,258,239
2022-11-20,PL01,214,203
2022-11-20,PL02,342,327
2022-11-20,PL03,56,55
2022-11-20,PL04,264,262
2022-11-20,PL05,113,96
2022-11-21,PL01,589,574
2022-11-21,PL02,480,474
2022-11-21,PL03,255,250
2022-11-21,PL04,564,554
2022-11-21,PL05,124,108
2022-11-22,PL01,214,210
2022-11-22,PL02,355,352
2022-11-22,PL03,349,333
2022-11-22,PL04,604,597
2022-11-22,PL05,187,184
2022-11-23,PL01,682,666
2022-11-23,PL02,390,385
2022-11-23,PL03,312,297
2022-11-23,PL04,571,562
2022-11-23,PL05,671,656
2022-11-24,PL01,152,145
2022-11-24,PL02,647,631
2022-11-24,PL03,170,167
2022-11-24,PL04,256,242
2022-11-24,PL05,103,102
2022-11-25,PL01,282,281
2022-11-25,PL02,433,424
2022-11-25,PL03,276,271
2022-11-25,PL04,65,48
2022-11-25,PL05,212,205
2022-11-26,PL01,158,153
2022-11-26,PL02,301,301
2022-11-26,PL03,277,262
2022-11-26,PL04,695,682
2022-11-26,PL05,374,373
2022-11-27,PL01,404,397
2022-11-27,PL02,424,410
2022-11-27,PL03,480,468
2022-11-27,PL04,389,377
2022-11-27,PL05,86,74
2022-11-28,PL01,167,151
2022-11-28,PL02,166,161
2022-11-28,PL03,656,649
2022-11-28,PL04,151,148
2022-11-28,PL05,222,213
2022-11-29,PL01,203,195
2022-11-29,PL02,620,608
2022-11-29,PL03,279,267
2022-11-29,PL04,52,40
2022-11-29,PL05,66,60
2022-11-30,PL01,373,363
2022-11-30,PL02,366,351
2022-11-30,PL03,77,70
2022-11-30,PL04,175,158
2022-11-30,PL05,70,54
2022-12-01,PL01,584,580
2022-12-01,PL02,561,553
2022-12-01,PL03,175,175
2022-12-01,PL04,56,39
2022-12-01,PL05,166,147
2022-12-02,PL01,216,205
2022-12-02,PL02,93,75
2022-12-02,PL03,488,470
2022-12-02,PL04,501,490
2022-12-02,PL05,431,428
2022-12-03,PL01,486,486
2022-12-03,PL02,513,495
2022-12-03,PL03,434,427
2022-12-03,PL04,471,452
2022-12-03,PL05,615,599
2022-12-04,PL01,482,465
2022-12-04,PL02,439,428
2022-12-04,PL03,505,497
2022-12-04,PL04,255,239
2022-12-04,PL05,183,177
2022-12-05,PL01,521,518
2022-12-05,PL02,658,639
2022-12-05,PL03,423,409
2022-12-05,PL04,400,396
2022-12-05,PL05,98,91
2022-12-06,PL01,656,640
2022-12-06,PL02,291,278
2022-12-06,PL03,96,81
2022-12-06,PL04,314,314
2022-12-06,PL05,559,559
2022-12-07,PL01,580,561
2022-12-07,PL02,345,342
2022-12-07,PL03,218,216
2022-12-07,PL04,68,53
2022-12-07,PL05,618,600
2022-12-08,PL01,328,324
2022-12-08,PL02,593,588
2022-12-08,PL03,436,435
2022-12-08,PL04,82,68
2022-12-08,PL05,537,528
2022-12-09,PL01,263,259
2022-12-09,PL02,518,513
2022-12-09,PL03,576,575
2022-12-09,PL04,367,367
2022-12-09,PL05,306,294
2022-12-10,PL01,286,276
2022-12-10,PL02,300,285
2022-12-10,PL03,59,54
2022-12-10,PL04,190,190
2022-12-10,PL05,638,633
2022-12-11,PL01,438,429
2022-12-11,PL02,143,137
2022-12-11,PL03,201,187
2022-12-11,PL04,132,124
2022-12-11,PL05,593,592
2022-12-12,PL01,112,97
2022-12-12,PL02,115,115
2022-12-12,PL03,482,472
2022-12-12,PL04,335,333
2022-12-12,PL05,394,375
2022-12-13,PL01,510,491
2022-12-13,PL02,377,376
2022-12-13,PL03,459,447
2022-12-13,PL04,177,166
2022-12-13,PL05,561,554
2022-12-14,PL01,82,80
2022-12-14,PL02,595,579
2022-12-14,PL03,199,198
2022-12-14,PL04,584,574
2022-12-14,PL05,561,561
2022-12-15,PL01,413,401
2022-12-15,PL02,501,490
2022-12-15,PL03,672,654
2022-12-15,PL04,481,465
2022-12-15,PL05,302,296
2022-12-16,PL01,541,537
2022-12-16,PL02,391,384
2022-12-16,PL03,426,421
2022-12-16,PL04,183,164
2022-12-16,PL05,160,153
2022-12-17,PL01,397,397
2022-12-17,PL02,355,339
2022-12-17,PL03,357,356
2022-12-17,PL04,357,342
2022-12-17,PL05,421,419
2022-12-18,PL01,313,305
2022-12-18,PL02,361,344
2022-12-18,PL03,644,625
2022-12-18,PL04,389,383
2022-12-18,PL05,53,46
2022-12-19,PL01,476,474
2022-12-19,PL02,430,416
2022-12-19,PL03,173,167
2022-12-19,PL04,362,343
2022-12-19,PL05,638,625
2022-12-20,PL01,180,171
2022-12-20,PL02,433,415
2022-12-20,PL03,194,177
2022-12-20,PL04,126,114
2022-12-20,PL05,394,393
2022-12-21,PL01,621,612
2022-12-21,PL02,328,314
2022-12-21,PL03,125,109
2022-12-21,PL04,229,217
2022-12-21,PL05,366,362
2022-12-22,PL01,588,575
2022-12-22,PL02,649,643
2022-12-22,PL03,680,666
2022-12-22,PL04,576,571
2022-12-22,PL05,288,283
2022-12-23,PL01,534,530
2022-12-23,PL02,672,658
2022-12-23,PL03,216,216
2022-12-23,PL04,462,448
2022-12-23,PL05,399,387
2022-12-24,PL01,525,524
2022-12-24,PL02,699,681
2022-12-24,PL03,182,177
2022-12-24,PL04,274,256
2022-12-24,PL05,173,166
2022-12-25,PL01,339,331
2022-12-25,PL02,362,359
2022-12-25,PL03,522,511
2022-12-25,PL04,659,657
2022-12-25,PL05,331,321
2022-12-26,PL01,428,413
2022-12-26,PL02,52,36
2022-12-26,PL03,88,80
2022-12-26,PL04,565,560
2022-12-26,PL05,418,402
2022-12-27,PL01,286,280
2022-12-27,PL02,100,89
2022-12-27,PL03,653,648
2022-12-27,PL04,151,144
2022-12-27,PL05,556,547
2022-12-28,PL01,240,235
2022-12-28,PL02,392,383
2022-12-28,PL03,202,187
2022-12-28,PL04,154,147
2022-12-28,PL05,256,256
2022-12-29,PL01,280,264
2022-12-29,PL02,517,503
2022-12-29,PL03,423,411
2022-12-29,PL04,379,370
2022-12-29,PL05,563,556
2022-12-30,PL01,588,582
2022-12-30,PL02,374,361
2022-12-30,PL03,386,375
2022-12-30,PL04,458,454
2022-12-30,PL05,312,300
2022-12-31,PL01,632,622
2022-12-31,PL02,447,434
2022-12-31,PL03,340,340
2022-12-31,PL04,681,663
2022-12-31,PL05,637,635
2023-01-01,PL01,186,174
2023-01-01,PL02,393,374
2023-01-01,PL03,643,625
2023-01-01,PL04,499,492
2023-01-01,PL05,604,598
2023-01-02,PL01,225,207
2023-01-02,PL02,94,89
2023-01-02,PL03,68,65
2023-01-02,PL04,234,223
2023-01-02,PL05,330,318
2023-01-03,PL01,610,596
2023-01-03,PL02,641,636
2023-01-03,PL03,333,329
2023-01-03,PL04,64,56
2023-01-03,PL05,604,604
2023-01-04,PL01,307,298
2023-01-04,PL02,427,427
2023-01-04,PL03,627,613
2023-01-04,PL04,213,204
2023-01-04,PL05,240,238
2023-01-05,PL01,130,128
2023-01-05,PL02,506,499
2023-01-05,PL03,522,513
2023-01-05,PL04,111,95
2023-01-05,PL05,415,406
2023-01-06,PL01,239,225
2023-01-06,PL02,56,53
2023-01-06,PL03,533,523
2023-01-06,PL04,503,499
2023-01-06,PL05,614,598
2023-01-07,PL01,184,169
2023-01-07,PL02,267,254
2023-01-07,PL03,188,172
2023-01-07,PL04,627,626
2023-01-07,PL05,295,293
2023-01-08,PL01,393,378
2023-01-08,PL02,578,573
2023-01-08,PL03,174,172
2023-01-08,PL04,386,374
2023-01-08,PL05,404,397
2023-01-09,PL01,559,542
2023-01-09,PL02,126,108
2023-01-09,PL03,219,217
2023-01-09,PL04,157,149
2023-01-09,PL05,392,384
2023-01-10,PL01,215,204
2023-01-10,PL02,341,341
2023-01-10,PL03,76,66
2023-01-10,PL04,133,127
2023-01-10,PL05,299,288
2023-01-11,PL01,478,477
2023-01-11,PL02,622,605
2023-01-11,PL03,552,537
2023-01-11,PL04,51,45
2023-01-11,PL05,187,175
2023-01-12,PL01,499,498
2023-01-12,PL02,50,36
2023-01-12,PL03,313,301
2023-01-12,PL04,505,497
2023-01-12,PL05,310,302
2023-01-13,PL01,112,103
2023-01-13,PL02,569,561
2023-01-13,PL03,136,126
2023-01-13,PL04,554,546
2023-01-13,PL05,356,342
2023-01-14,PL01,574,565
2023-01-14,PL02,394,386
2023-01-14,PL03,199,199
2023-01-14,PL04,76,59
2023-01-14,PL05,618,605
2023-01-15,PL01,211,198
2023-01-15,PL02,136,126
2023-01-15,PL03,340,328
2023-01-15,PL04,505,494
2023-01-15,PL05,617,601
2023-01-16,PL01,110,98
2023-01-16,PL02,248,233
2023-01-16,PL03,140,128
2023-01-16,PL04,656,644
2023-01-16,PL05,573,569
2023-01-17,PL01,481,468
2023-01-17,PL02,540,536
2023-01-17,PL03,57,39
2023-01-17,PL04,173,164
2023-01-17,PL05,257,245
2023-01-18,PL01,396,389
2023-01-18,PL02,353,351
2023-01-18,PL03,51,34
2023-01-18,PL04,558,541
2023-01-18,PL05,278,274
2023-01-19,PL01,377,362
2023-01-19,PL02,350,350
2023-01-19,PL03,497,483
2023-01-19,PL04,259,252
2023-01-19,PL05,331,326
2023-01-20,PL01,264,249
2023-01-20,PL02,370,359
2023-01-20,PL03,268,263
2023-01-20,PL04,51,47
2023-01-20,PL05,415,401
2023-01-21,PL01,651,643
2023-01-21,PL02,426,421
2023-01-21,PL03,89,75
2023-01-21,PL04,618,600
2023-01-21,PL05,610,610
2023-01-22,PL01,52,41
2023-01-22,PL02,264,246
2023-01-22,PL03,282,267
2023-01-22,PL04,279,260
2023-01-22,PL05,187,187
2023-01-23,PL01,475,468
2023-01-23,PL02,324,310
2023-01-23,PL03,380,369
2023-01-23,PL04,57,45
2023-01-23,PL05,623,609
2023-01-24,PL01,611,611
2023-01-24,PL02,86,85
2023-01-24,PL03,99,92
2023-01-24,PL04,691,674
2023-01-24,PL05,228,211
2023-01-25,PL01,409,407
2023-01-25,PL02,385,382
2023-01-25,PL03,592,585
2023-01-25,PL04,98,84
2023-01-25,PL05,553,537
2023-01-26,PL01,273,272
2023-01-26,PL02,492,473
2023-01-26,PL03,118,105
2023-01-26,PL04,195,180
2023-01-26,PL05,425,424
2023-01-27,PL01,647,630
2023-01-27,PL02,519,519
2023-01-27,PL03,498,496
2023-01-27,PL04,511,507
2023-01-27,PL05,539,529
2023-01-28,PL01,221,209
2023-01-28,PL02,572,572
2023-01-28,PL03,507,507
2023-01-28,PL04,652,648
2023-01-28,PL05,609,603
2023-01-29,PL01,204,195
2023-01-29,PL02,340,339
2023-01-29,PL03,527,526
2023-01-29,PL04,222,212
2023-01-29,PL05,305,291
2023-01-30,PL01,407,391
2023-01-30,PL02,591,590
2023-01-30,PL03,453,445
2023-01-30,PL04,104,90
2023-01-30,PL05,452,448
2023-01-31,PL01,300,282
2023-01-31,PL02,321,317
2023-01-31,PL03,474,466
2023-01-31,PL04,109,102
2023-01-31,PL05,336,330
2023-02-01,PL01,386,386
2023-02-01,PL02,474,458
2023-02-01,PL03,134,134
2023-02-01,PL04,409,406
2023-02-01,PL05,524,522
2023-02-02,PL01,94,76
2023-02-02,PL02,355,345
2023-02-02,PL03,222,211
2023-02-02,PL04,688,686
2023-02-02,PL05,537,522
2023-02-03,PL01,60,51
2023-02-03,PL02,521,510
2023-02-03,PL03,698,684
2023-02-03,PL04,436,430
2023-02-03,PL05,602,597
2023-02-04,PL01,269,252
2023-02-04,PL02,677,670
2023-02-04,PL03,326,321
2023-02-04,PL04,600,592
2023-02-04,PL05,246,236
2023-02-05,PL01,679,669
2023-02-05,PL02,307,302
2023-02-05,PL03,412,408
2023-02-05,PL04,691,691
2023-02-05,PL05,508,507
2023-02-06,PL01,180,162
2023-02-06,PL02,170,152
2023-02-06,PL03,357,356
2023-02-06,PL04,601,590
2023-02-06,PL05,311,307
2023-02-07,PL01,104,99
2023-02-07,PL02,265,250
2023-02-07,PL03,100,86
2023-02-07,PL04,541,533
2023-02-07,PL05,215,215
2023-02-08,PL01,641,624
2023-02-08,PL02,292,290
2023-02-08,PL03,327,312
2023-02-08,PL04,225,215
2023-02-08,PL05,212,203
2023-02-09,PL01,652,646
2023-02-09,PL02,333,333
2023-02-09,PL03,155,146
2023-02-09,PL04,590,582
2023-02-09,PL05,596,582
2023-02-10,PL01,441,438
2023-02-10,PL02,322,319
2023-02-10,PL03,131,124
2023-02-10,PL04,162,147
2023-02-10,PL05,281,272
2023-02-11,PL01,563,548
2023-02-11,PL02,333,318
2023-02-11,PL03,402,399
2023-02-11,PL04,280,265
2023-02-11,PL05,375,374
2023-02-12,PL01,100,94
2023-02-12,PL02,539,533
2023-02-12,PL03,301,283
2023-02-12,PL04,195,179
2023-02-12,PL05,283,266
2023-02-13,PL01,86,80
2023-02-13,PL02,508,504
2023-02-13,PL03,478,472
2023-02-13,PL04,295,285
2023-02-13,PL05,499,487
2023-02-14,PL01,438,435
2023-02-14,PL02,508,489
2023-02-14,PL03,353,346
2023-02-14,PL04,513,495
2023-02-14,PL05,350,343
2023-02-15,PL01,408,404
2023-02-15,PL02,543,537
2023-02-15,PL03,374,363
2023-02-15,PL04,400,383
2023-02-15,PL05,52,43
2023-02-16,PL01,493,478
2023-02-16,PL02,170,157
2023-02-16,PL03,277,271
2023-02-16,PL04,544,542
2023-02-16,PL05,248,229
2023-02-17,PL01,584,576
2023-02-17,PL02,604,594
2023-02-17,PL03,528,525
2023-02-17,PL04,235,230
2023-02-17,PL05,434,421
2023-02-18,PL01,224,217
2023-02-18,PL02,595,576
2023-02-18,PL03,129,127
2023-02-18,PL04,344,326
2023-02-18,PL05,564,551
2023-02-19,PL01,299,280
2023-02-19,PL02,154,137
2023-02-19,PL03,265,259
2023-02-19,PL04,183,180
2023-02-19,PL05,214,206
2023-02-20,PL01,571,563
2023-02-20,PL02,693,683
2023-02-20,PL03,403,396
